,Date,vti,vti_return,agg,agg_return,dbc,dbc_return,vix,vix_return
43,2006-04-07,46.35664367675781,-0.012901766322121772,57.2596435546875,-0.001826116523618503,21.053504943847656,0.001642669714664576,12.260000228881836,0.07167838099440392
44,2006-04-10,46.41758346557617,-0.0017732901538220372,57.207218170166016,0.0024475372133336247,21.441944122314453,0.006075318561591843,12.1899995803833,-0.0200964637003868
45,2006-04-11,45.99812316894531,-0.011327742716388818,57.323646545410156,0.00010155484259729135,21.528268814086914,0.0036217364670546206,13.0,0.07526880363333345
46,2006-04-12,46.09132766723633,0.0013240764058997142,57.271240234375,-0.00010154955315872022,21.485105514526367,-0.0012038798777550942,12.760000228881836,-0.02446480861549966
47,2006-04-13,46.080570220947266,0.0033566952013552205,57.15485763549805,0.00020365253660447813,21.62321662902832,0.012121181295375599,12.380000114440918,-0.042536750019619284
48,2006-04-17,46.00886917114258,-0.0002337081579482287,57.24796676635742,0.0012214020008349284,21.856281280517578,0.0047618622322124615,12.579999923706055,-0.017187520605511656
49,2006-04-18,46.80119323730469,0.013037348035262242,57.207218170166016,-0.0007115959425613997,22.141138076782227,0.010638316260508315,11.399999618530273,-0.09163351033680357
50,2006-04-19,46.941017150878906,0.0017597225165210011,57.2596435546875,-0.00020327478626696384,22.35694122314453,0.008174351113549357,11.319999694824219,-0.017361176648623015
51,2006-04-20,47.00557327270508,0.0017573022536558334,57.172340393066406,-0.0017275255768058272,22.097978591918945,-0.010819118561693958,11.640000343322754,0.030088508570704695
52,2006-04-21,46.984039306640625,-0.005539503219768966,57.166526794433594,-0.00010173561739882693,22.56410789489746,0.018309283675793066,11.59000015258789,0.0311388246082596
53,2006-04-24,46.84781265258789,-0.0019857520918049386,57.38182830810547,0.0011168708776267272,22.115243911743164,-0.014236203737713558,11.75,-0.04159871283528925
54,2006-04-25,46.69721984863281,-0.0036716571806477147,57.18976593017578,-0.0028412623036079563,22.18429946899414,-0.0050328749961510546,11.75,0.003415880591180345
55,2006-04-26,46.70798873901367,-0.0017622844013453435,57.090885162353516,-0.00020387557991216298,22.097978591918945,-0.0050524354092275105,11.760000228881836,0.0
56,2006-04-27,46.84422302246094,0.009113438164250316,57.22470474243164,0.003367365623006937,21.752696990966797,-0.009823182416719313,11.84000015258789,-0.035044848340140405
57,2006-04-28,46.93386459350586,0.002373641225927989,57.35272979736328,0.0011174381107623675,22.115243911743164,0.0066797670411665715,11.59000015258789,-0.044517721084779756
58,2006-05-01,46.70798873901367,-0.009051513123579744,57.1278190612793,-0.003058369187107378,22.35694122314453,0.006216000343233735,12.539999961853027,0.06001690978240909
59,2006-05-02,46.984039306640625,0.0009165995775600631,57.186256408691406,0.0006132838339036965,22.615903854370117,0.0022953854128542617,11.989999771118164,-0.017213118150009376
60,2006-05-03,46.84781265258789,-0.002214481750566184,57.145320892333984,-0.0007150852514114884,22.210195541381836,-0.01756399322035533,11.989999771118164,-0.018018039831406627
61,2006-05-04,47.066497802734375,-7.612542727586334e-05,57.116127014160156,0.004417508951645574,21.942602157592773,-0.006643222949600215,11.859999656677246,-0.005033592217505588
62,2006-05-05,47.468048095703125,0.0050097796857504805,57.221248626708984,-0.0019360346707552245,22.18429946899414,0.0027312370060474656,11.619999885559082,0.020193111088988025
63,2006-05-08,47.51108169555664,0.0003774669834456218,57.262184143066406,0.00030614123840048345,22.12387466430664,0.009055100224038305,12.0,0.0016694873562522986
64,2006-05-09,47.50749588012695,0.0003019044747059407,57.23299789428711,0.0003062975142850848,22.469158172607422,0.007352961800915025,11.989999771118164,-0.009090959246581551
65,2006-05-10,47.442955017089844,-0.0011322003421018745,57.16874313354492,-0.0011227989076345469,23.030237197875977,0.021048647610941704,11.779999732971191,-0.0360065895616056
66,2006-05-11,46.82989501953125,-0.01090415317301005,57.133697509765625,-0.0011234869394057968,23.254671096801758,-0.008465202119635114,12.489999771118164,0.012976467834723058
67,2006-05-12,46.202476501464844,-0.008692345252403923,57.01096725463867,-0.0013303815103203574,23.176982879638672,-0.005555541427047183,14.1899995803833,0.11644370871710095
68,2006-05-15,46.252647399902344,0.004672461861346381,57.04603958129883,-0.0005117238886891829,22.39146614074707,-0.006891282518850964,13.569999694824219,-0.10251324090387386
69,2006-05-16,46.10567092895508,-0.005028966317093807,57.32647705078125,0.004915470763324595,22.460525512695312,0.0026974833435916713,13.350000381469727,-0.01037801275194782
70,2006-05-17,45.26313781738281,-0.014057032478400382,57.16288375854492,0.0009205844509415529,22.425996780395508,-0.010285731724330425,16.260000228881836,0.17570501218951626
71,2006-05-18,45.051612854003906,-0.008130071508785662,57.40241241455078,0.0019374165595747227,22.434627532958984,0.0038625099971888286,16.989999771118164,0.09330758126284032
72,2006-05-19,45.306175231933594,0.0021411917187004986,57.39070510864258,0.0007130456975638728,21.942602157592773,-0.005088029927532635,17.18000030517578,0.06311884080413631
73,2006-05-22,45.03729248046875,0.0004779005189156176,57.40241241455078,-0.0017270971087904776,22.115243911743164,0.020717149396840828,17.719999313354492,-0.04474393303735669
74,2006-05-23,44.68592071533203,-0.01742214514037646,57.24467849731445,-0.0006119855800167616,22.460525512695312,0.0034708889906926075,18.260000228881836,0.09341313740561766
75,2006-05-24,44.840084075927734,0.003449938280499481,57.2563591003418,-0.0018331836307183954,21.890811920166016,-0.014380059792749093,17.360000610351562,-0.02853946306270651
76,2006-05-25,45.46034240722656,0.006349230569506485,57.25053024291992,-0.002544529262086582,22.270620346069336,0.01375239542745976,15.5,-0.07018596706293827
77,2006-05-26,45.71846389770508,0.0023580837878067443,57.4958610534668,0.0013225887903866374,22.486419677734375,0.006957804096943337,14.260000228881836,-0.04423591447970355
78,2006-05-30,44.890281677246094,-0.01726712592734175,57.36732864379883,0.0,22.365571975708008,-0.00841941524762127,18.65999984741211,0.21247559656540926
79,2006-05-31,45.420902252197266,0.0062748284825474565,57.238792419433594,-0.0033566698184839348,22.02892303466797,-0.008932021057721465,16.440000534057617,-0.09121059174199235
80,2006-06-01,45.99812316894531,0.01262830419932253,57.19364929199219,-0.0012290326437133033,21.761329650878906,0.0003967587789881115,14.520000457763672,-0.11839702106178525
81,2006-06-02,46.08774185180664,-0.0028699590633149705,57.633522033691406,0.001222568673683177,22.19293212890625,0.012204703566854637,14.319999694824219,0.010585717552762688
82,2006-06-05,45.31333923339844,-0.012963714350232356,57.44582748413086,-0.00010210429077132734,22.132505416870117,-0.0050446668919662575,16.649999618530273,0.11222440357610662
83,2006-06-06,45.108985900878906,-0.0057684973475268875,57.59837341308594,0.0013254205851453394,21.942602157592773,0.0007874196088208331,17.34000015258789,0.03708139142913692
84,2006-06-07,44.81499099731445,-0.008330051775775517,57.41652297973633,-0.002242164844525486,21.795860290527344,-0.0019762544888659566,17.799999237060547,0.03428240464697092
85,2006-06-08,44.771976470947266,0.002649491718783973,57.610050201416016,0.0005092997718719618,21.56279182434082,-0.001199547635783863,18.350000381469727,0.023995552642023764
86,2006-06-09,44.599884033203125,-0.009238579605526915,57.6921501159668,0.00265010839479117,21.597322463989258,-0.005168952792779266,18.1200008392334,0.0122905712509277
87,2006-06-12,44.0154914855957,-0.018703572503152476,57.51620101928711,-0.002948362278647804,21.338359832763672,-0.01826850620517012,20.959999084472656,0.15609487339801909
88,2006-06-13,43.49207305908203,-0.011086660394977169,57.68043518066406,-0.0005081610872196151,20.760013580322266,-0.010288066166632633,23.809999465942383,0.13651544624581907
89,2006-06-14,43.76813507080078,0.007260766542661745,57.46341323852539,-0.002240260673577677,20.751384735107422,-0.000415730638269441,21.459999084472656,-0.08486147606493086
90,2006-06-15,44.77914810180664,0.012976467433252762,57.36956787109375,-0.0010212262662482115,20.975814819335938,0.0,15.899999618530273,-0.2446555726930006
91,2006-06-16,44.54610824584961,-0.005204175483890812,57.33441925048828,-0.002143503948719704,21.01897621154785,0.005782788198734825,17.25,0.041666700260267864
92,2006-06-19,44.09796905517578,-0.014423101023573788,57.181949615478516,-0.0014338323486642317,20.630537033081055,-0.007887112198179278,17.829999923706055,0.11021173827042903
93,2006-06-20,44.10872268676758,-0.0005686409073264418,57.21711730957031,-0.0005122738596982986,20.803176879882812,0.003748444470218331,16.690000534057617,-0.0473744236312651
94,2006-06-21,44.599884033203125,0.008512388040102866,57.234710693359375,0.0008203691919562017,21.10529899597168,0.016632080605745433,15.520000457763672,-0.06898617956011072
95,2006-06-22,44.35609436035156,-0.005466240328255349,56.988372802734375,-0.004201718122727926,21.09666633605957,0.00040934215132680204,15.880000114440918,-0.004388695652745832
96,2006-06-23,44.424224853515625,0.0005653046373463168,57.017704010009766,-0.00010287088229079738,21.053504943847656,0.007018995917155526,15.890000343322754,-0.03168796519954633
97,2006-06-26,44.642059326171875,0.0006456967721504258,56.85346603393555,-0.000721571933643694,21.28656768798828,0.01231523930804261,15.619999885559082,-0.05619331688057784
98,2006-06-27,44.21717071533203,-0.008878115097450857,57.01183319091797,-0.0007195692403637993,21.3642578125,0.00283629229978335,16.399999618530273,0.05263155961743826
99,2006-06-28,44.530426025390625,0.0025942415791058828,56.953182220458984,-0.0025677896305745704,21.277938842773438,-0.0008107198095589238,15.789999961853027,-0.014357084228370346
100,2006-06-29,45.50263595581055,0.01747186676054559,57.15261459350586,0.0030879610669216156,21.74406623840332,0.017366732681779067,13.029999732971191,-0.14725131147384438
101,2006-06-30,45.48104476928711,-0.004727807786635253,57.14675521850586,-0.0011276330795521072,21.839017868041992,0.0007910818778421158,13.079999923706055,0.013953512441753784
102,2006-07-03,45.8303108215332,0.0022047147976132025,57.233909606933594,0.002165162275471119,22.4173641204834,0.012475621816112656,13.050000190734863,-0.018058673574646186
103,2006-07-05,45.455833435058594,-0.0018975765875555196,57.06312561035156,-0.0031886191596522144,22.24472427368164,0.008610615548826037,14.149999618530273,0.01652295552986542
104,2006-07-06,45.60344696044922,0.001264951101364565,57.1161003112793,-0.0009269372879304421,22.39146614074707,0.006596820848822754,13.649999618530273,-0.027777802306438247
105,2006-07-07,45.22539138793945,-0.008290588544077297,57.328102111816406,0.0023679950935601014,22.227460861206055,-0.0073246156571260485,13.970000267028809,0.005036018015800257
106,2006-07-10,45.27937316894531,-0.0019841269841268565,57.381099700927734,-0.00030782117006639955,22.07208251953125,-0.0031189054540281596,14.020000457763672,-0.010585717552762688
107,2006-07-11,45.445030212402344,0.003817670521939024,57.475284576416016,0.00010248090560295734,22.55547523498535,0.005386663750725108,13.140000343322754,-0.0817610092233166
108,2006-07-12,44.958927154541016,-0.011166516751406539,57.510650634765625,0.0017435709635415981,22.779909133911133,0.003422059133031027,14.489999771118164,0.08215081400979585
109,2006-07-13,44.289188385009766,-0.009661811414876764,57.55773162841797,0.0022557287343044053,22.771276473999023,-0.001891832910777142,17.790000915527344,0.1727093491138247
110,2006-07-14,44.029911041259766,-0.003422968047199542,57.63431167602539,0.0008179365967691543,22.874862670898438,-0.00749066506458915,18.049999237060547,0.027319268672368086
111,2006-07-17,43.95431137084961,-0.0004094583248707319,57.510650634765625,-0.0012271474123995213,22.35694122314453,-0.015957449892240665,18.639999389648438,-0.004805133731313737
112,2006-07-18,44.101951599121094,0.0029479250102755887,57.469383239746094,0.00020492562708728532,22.218828201293945,-0.013415116114325125,17.739999771118164,-0.02527477871088809
113,2006-07-19,44.82929611206055,0.01334852174427103,57.693145751953125,0.005232401044867712,22.29651641845703,0.006232950796126657,15.550000190734863,-0.11748016741800539
114,2006-07-20,44.37200164794922,-0.01400223998236053,57.75203323364258,0.0024530407006068586,22.063453674316406,-0.016544836820415222,16.209999084472656,0.07350984602391714
115,2006-07-21,44.01913833618164,-0.008515839625057043,57.71668243408203,-0.0024425553424201893,22.003026962280273,-0.008171244575374494,17.399999618530273,0.07208873131814834
116,2006-07-24,44.87611389160156,0.01407645000862579,57.80500411987305,0.0009175809156859618,22.097978591918945,0.009065807435080774,14.979999542236328,-0.1229508425556283
117,2006-07-25,45.027347564697266,0.005629309097115882,57.75796127319336,-0.0007131960228905502,21.90807342529297,-0.012067005326840704,14.850000381469727,-0.03821238438783218
118,2006-07-26,45.1497802734375,0.002318152830252244,57.793270111083984,0.000917845905833019,21.761329650878906,-0.0007927252527370106,14.619999885559082,-0.027925537058458776
119,2006-07-27,45.0345344543457,-0.006986877925686534,57.887489318847656,0.00020344534418693,22.18429946899414,0.0,14.9399995803833,0.04768578825996172
120,2006-07-28,45.430606842041016,0.008391906963828489,58.011138916015625,-0.00010151361366468436,22.106611251831055,-0.0035019513586037622,14.329999923706055,-0.027155439983777823
121,2006-07-31,45.42701721191406,0.00015858785918620142,57.940452575683594,-0.0010152129352394709,22.322412490844727,0.0062256748117624685,14.949999809265137,-0.003997363004781841
122,2006-08-01,45.1929817199707,-0.0011142012570497897,58.08180236816406,0.0005092997718718352,22.425996780395508,0.003088800188584424,15.050000190734863,-0.02840539618365268
123,2006-08-02,45.47743606567383,0.002142380981323103,58.105445861816406,-0.0007118130712930232,22.728116989135742,0.006883376971379786,14.34000015258789,-0.03951775891011572
124,2006-08-03,45.5782470703125,0.009409890676374938,58.117279052734375,-0.0010163479493996391,22.512317657470703,0.003076920142540592,14.460000038146973,-0.04238412762612532
125,2006-08-04,45.556644439697266,-0.01001569935935769,58.30055236816406,0.0005073102061400309,22.486419677734375,-0.0038241064217403027,14.34000015258789,0.02209553995130755
126,2006-08-07,45.40542221069336,-0.0015044931509133655,58.30648422241211,-0.00010142096888982184,22.84033203125,0.01224176366855396,15.229999542236328,0.01668891906806281
127,2006-08-08,45.196571350097656,-0.007276224142483542,58.30648422241211,0.0002029036738410986,22.52094841003418,-0.0034377445201977113,15.229999542236328,0.0019736666676077926
128,2006-08-09,44.96613311767578,-0.012181624251167167,58.35380172729492,0.0024378415500637056,22.55547523498535,0.0,15.199999809265137,0.029810269211400515
129,2006-08-10,45.13896560668945,0.007393106323495104,58.324241638183594,-0.0005066678540970318,22.261987686157227,-0.006931012806557547,14.460000038146973,-0.07069411001319392
130,2006-08-11,44.9985237121582,-0.0033495348192815085,58.22367477416992,-0.0005074647185018853,22.046186447143555,-0.013518674483284593,14.300000190734863,-0.028532613361067632
131,2006-08-14,45.081356048583984,-0.004373781723720172,58.15864562988281,-0.0006096073939237926,21.839017868041992,0.0019801678043782096,14.260000228881836,0.0077738949340684154
132,2006-08-15,45.6574821472168,0.0031645689956499275,58.30055236816406,-0.0006082017612099109,21.873546600341797,0.0011853294065009813,13.420000076293945,-0.011053767273663632
133,2006-08-16,46.10395431518555,0.005575995011923099,58.4957389831543,-0.0012115370306383325,21.640483856201172,-0.009090891271625575,12.40999984741211,-0.02206459749644326
134,2006-08-17,46.20838165283203,0.0029699483538573475,58.5015869140625,-0.0020173184332606033,21.303834915161133,-0.006441217650131276,12.239999771118164,-0.03546097905005167
135,2006-08-18,46.39202880859375,0.002801997371754261,58.54296112060547,-0.0011097720672263948,21.416048049926758,-0.0008054956836540082,11.640000343322754,-0.038810844482174915
136,2006-08-21,46.21558380126953,0.0013263647795987421,58.684967041015625,0.0006048750591490715,21.58869171142578,0.007249307520292386,12.220000267028809,-0.014516077180557163
137,2006-08-22,46.229976654052734,0.002968556355903945,58.696712493896484,0.000604753141290384,21.55415916442871,-0.00040032942614472806,12.1899995803833,-0.01851855833315545
138,2006-08-23,46.00674819946289,-0.0038203483919798174,58.67311096191406,0.00030248396788837295,21.329729080200195,-0.008427006066547353,12.399999618530273,0.011419199595007352
139,2006-08-24,46.00316619873047,-0.003121110443578887,58.66718673706055,-0.0014090115618805223,21.640483856201172,0.009665717754957667,12.399999618530273,0.0130718832029433
140,2006-08-25,46.02114486694336,7.820427697393155e-05,58.72627258300781,0.0,21.631851196289062,-0.00634416541507928,12.3100004196167,-0.008057971718368981
141,2006-08-28,46.287593841552734,0.008630883717967672,58.67311096191406,0.00010080766082867069,21.295202255249023,-0.010826000480431638,12.180000305175781,-0.05727552374213533
142,2006-08-29,46.37761688232422,0.0028028698498023907,58.696712493896484,0.00010069017349230958,21.260671615600586,0.0004061056536306455,12.279999732971191,0.0008149368243252697
143,2006-08-30,46.47843551635742,0.0013187352735705292,58.78541946411133,0.001107648908023228,21.580059051513672,0.0146104147430622,12.220000267028809,0.006589779361090073
144,2006-08-31,46.47123336791992,-0.00170174213165573,58.862266540527344,0.0006031278447752966,21.580059051513672,0.0008006588522892145,12.3100004196167,0.006541363890005711
145,2006-09-01,46.741294860839844,0.0012341200897944143,58.8700065612793,0.00020168071365270307,21.53689956665039,-0.003196161466696907,11.960000038146973,-0.01482704284063592
146,2006-09-05,46.83491516113281,0.0019257432282808666,58.798763275146484,-0.0015120352933340575,21.502370834350586,0.0016083235556474114,12.630000114440918,-0.013281255762558345
147,2006-09-06,46.33440399169922,-0.006715633774465989,58.810630798339844,0.0006059747227476202,21.390151977539062,-0.0008063931867042641,13.739999771118164,0.05206732998875526
148,2006-09-07,46.161582946777344,-7.807320100473985e-05,58.79283142089844,-0.00010098067564160644,21.32109832763672,0.0,13.880000114440918,-0.013503879495689961
149,2006-09-08,46.25518798828125,0.002810309080396524,58.8700065612793,-0.001007338344944747,21.14845848083496,-0.005278082224772488,13.15999984741211,-0.04568528761302925
150,2006-09-11,46.269596099853516,0.0017150079731573797,58.828433990478516,-0.0016119651286101377,20.656431198120117,-0.0037468838831266693,12.989999771118164,-0.06881720797654577
151,2006-09-12,46.795318603515625,0.009162975196114228,58.970947265625,0.0017142096610276996,20.328413009643555,-0.010504202017397882,11.920000076293945,-0.08588956202726294
152,2006-09-13,47.04377365112305,0.004227423267998526,59.018394470214844,-0.0007035852480373985,20.276620864868164,-0.0008507212917463807,11.180000305175781,-0.019298186027733855
153,2006-09-14,46.942928314208984,-0.0002300519992408118,58.935272216796875,-0.0011067573299835963,20.155773162841797,-0.013519209708186986,11.550000190734863,0.0167253996302665
154,2006-09-15,47.0545539855957,-0.002366690620522052,58.91752243041992,-0.002011030209948368,20.095352172851562,-0.0008583069128701721,11.760000228881836,0.023498734825248516
155,2006-09-18,47.0905647277832,0.001838559104549579,58.90565490722656,0.003742694156359281,20.337047576904297,0.004690776094846618,11.779999732971191,-0.04071661326323361
156,2006-09-19,46.968135833740234,-0.004654716491007107,59.04209518432617,-0.00010055429886121655,20.03492546081543,-0.01652547841919917,11.979999542236328,0.0016721993332413148
157,2006-09-20,47.24900436401367,0.0005337958633380459,59.1074333190918,-0.0012037590896095808,19.914079666137695,-0.005174680313489468,11.390000343322754,-0.030638268653382646
158,2006-09-21,46.9537353515625,-0.008365065425974342,59.362701416015625,0.003109615317503331,20.259357452392578,0.01954816883763588,12.25,0.07174100375595817
159,2006-09-22,46.83491516113281,-0.0009216922569880181,59.39837646484375,-0.0006990881528444668,20.026294708251953,-0.012345636909510583,12.59000015258789,0.009623086045664862
160,2006-09-25,47.23588180541992,0.005928464619066013,59.517024993896484,1.1938478709797189e-16,20.069454193115234,0.015283859707425953,12.119999885559082,-0.06553588002850876
161,2006-09-26,47.564857482910156,0.006965202484665833,59.51115798950195,-0.0009964970168572763,20.155773162841797,0.002145971933322943,11.529999732971191,-0.05723629071674827
162,2006-09-27,47.62272262573242,0.001673013085194878,59.48738479614258,-0.0018924545669181626,20.457895278930664,0.012820561935890451,11.579999923706055,-0.006008557692386405
163,2006-09-28,47.669734954833984,-0.0007577934599406186,59.505210876464844,-0.0004985846176223152,20.62190055847168,0.004203382525127385,11.720000267028809,0.006872845476499179
164,2006-09-29,47.521484375,-0.0023529226458728876,59.457679748535156,-0.0005986585298640225,20.673694610595703,0.0041928880448749125,11.979999542236328,0.01957442912649601
165,2006-10-02,47.38772201538086,-0.003269906279705305,59.51372528076172,0.001002591500529943,20.449264526367188,-0.012916644414265915,12.569999694824219,0.009638545172489046
166,2006-10-03,47.460018157958984,0.002826664577762812,59.501792907714844,-0.000700767797096178,20.112611770629883,-0.008932411304841426,12.239999771118164,-0.03470035674037135
167,2006-10-04,47.96258544921875,0.011899294324685084,59.73426818847656,0.0031030786172054265,20.259357452392578,0.013385123833540213,11.859999656677246,-0.06170891340660077
168,2006-10-05,48.1939697265625,0.003765060154442359,59.54947280883789,-0.0020976833802051954,20.37157440185547,-0.006315773411801056,11.979999542236328,0.003350080674939459
169,2006-10-06,48.09994888305664,-0.0006009753154232061,59.328922271728516,-0.003304644793087341,20.449264526367188,0.0038135657259801337,11.5600004196167,-0.03586316594744721
170,2006-10-09,48.1469612121582,0.001127604057034503,59.4541015625,0.0012045283465083863,21.01897621154785,0.023539278873120212,11.680000305175781,-0.03231146640506334
171,2006-10-10,48.25541305541992,0.0005247925593841058,59.22163391113281,-0.0012064214849636797,20.457895278930664,0.0,11.520000457763672,-0.021240440975097516
172,2006-10-11,48.16864776611328,-0.0005251862161740693,59.15606689453125,-0.002412600372588763,20.181669235229492,-0.005106418690782795,11.619999885559082,-0.011063839526886636
